story,question,answer,i,dataGenSeq,sType,qTypeRaw,qTypeTomOrNot,qOrder,storyHasToM,answerMem,answerReal,qToMandOmniReader,answerMemOrReal,cands,correct,falseTrueBelief,factVsMind
Amelia entered the playroom. Emma entered the playroom. The tie is in the bottle. Emma likes the cabbage. Emma exited the playroom. Amelia dislikes the cucumber. Jacob entered the den. Emma entered the playroom. Amelia moved the tie to the bucket.,Where is the tie really?,bucket,1,"enter_agent_0,enter_agent_1,agent_1_exits,agent_1_reenters_loc,agent_2_enters,agent_0_moves_obj",true_belief,reality,False,reality,False,bottle,bucket,False,reality,"[""bottle"", ""bucket""]",1,true,fact
Amelia entered the sunroom. Lily entered the sunroom. The onion is in the box. Lily exited the sunroom. Emma entered the den. Amelia moved the onion to the bathtub.,Where does Lily think that Amelia searches for the onion?,box,1,"enter_agent_0,enter_agent_1,agent_1_exits,agent_0_moves_obj,agent_2_enters",false_belief,second_order_1_tom,True,second_order,True,box,bathtub,False,memory,"[""box"", ""bathtub""]",0,false,mind
Aria entered the patio. Jackson entered the crawlspace. Evelyn entered the patio. Jackson exited the crawlspace. The corn is in the basket. Evelyn exited the patio. Aria moved the corn to the treasure chest.,Where does Aria think that Evelyn searches for the corn?,basket,1,"enter_agent_0,agent_2_enters,enter_agent_1,agent_2_exits,agent_1_exits,agent_0_moves_obj",false_belief,second_order_0_tom,True,second_order,True,basket,treasure chest,False,memory,"[""treasure chest"", ""basket""]",1,false,mind
Sophia entered the cellar. Jack entered the cellar. The hat is in the bucket. Jack loves the grapes. Jack exited the cellar. Sophia moved the hat to the container. Elizabeth hates the shirt.,Where does Jack think that Sophia searches for the hat?,bucket,1,"enter_agent_0,enter_agent_1,agent_1_exits,agent_0_moves_obj",false_belief,second_order_1_tom,True,second_order,True,bucket,container,False,memory,"[""bucket"", ""container""]",0,false,mind
Sophia entered the front yard. Elizabeth entered the front yard. Hunter entered the front yard. The grapefruit is in the drawer. Sophia exited the front yard. Elizabeth moved the grapefruit to the bottle.,Where is the grapefruit really?,bottle,1,"enter_agent_1,enter_agent_0,agent_2_enters,agent_1_exits,agent_0_moves_obj",false_belief,reality,False,reality,True,drawer,bottle,False,reality,"[""bottle"", ""drawer""]",0,true,fact
Jacob entered the TV room. Hunter entered the TV room. Olivia entered the TV room. Jacob exited the TV room. The shirt is in the basket. Olivia moved the shirt to the drawer. Hunter dislikes the undershirt. Jacob likes the banana. Hunter exited the TV room. Hunter entered the TV room.,Where will Hunter look for the shirt?,drawer,1,"agent_2_enters,enter_agent_1,enter_agent_0,agent_2_exits,agent_0_moves_obj,agent_1_exits,agent_1_reenters_loc",true_belief,first_order_0_no_tom,False,first_order,False,basket,drawer,False,reality,"[""drawer"", ""basket""]",0,true,mind
Hunter loves the boots. Isla entered the pantry. Hunter entered the pantry. The persimmon is in the bucket. Mason entered the sunroom. Isla exited the pantry. Hunter moved the persimmon to the envelope. Hunter exited the pantry. Isla entered the pantry.,Where does Hunter think that Isla searches for the persimmon?,bucket,1,"enter_agent_1,enter_agent_0,agent_1_exits,agent_2_enters,agent_0_moves_obj,agent_0_exits,agent_1_reenters_loc",second_order_false_belief,second_order_1_tom,True,second_order,True,bucket,envelope,False,memory,"[""bucket"", ""envelope""]",0,false,mind
Abigail entered the attic. Jacob entered the attic. The sweater is in the cupboard. Jacob moved the sweater to the pantry. Abigail exited the attic. Jacob exited the attic. Abigail entered the attic.,Where was the sweater at the beginning?,cupboard,1,"enter_agent_1,enter_agent_0,agent_0_moves_obj,agent_1_exits,agent_0_exits,agent_1_reenters_loc",second_order_false_belief,memory,False,memory,False,cupboard,pantry,False,memory,"[""pantry"", ""cupboard""]",1,true,fact
Aria entered the living room. William entered the living room. William likes the raincoat. The sweater is in the drawer. Aria exited the living room. William moved the sweater to the container.,Where does Aria think that William searches for the sweater?,drawer,1,"enter_agent_1,enter_agent_0,agent_1_exits,agent_0_moves_obj",false_belief,second_order_0_tom,True,second_order,True,drawer,container,False,memory,"[""drawer"", ""container""]",0,false,mind
Aria entered the basement. William entered the basement. The plum is in the box. William moved the plum to the basket. Aria exited the basement. William exited the basement. Chloe entered the study. William hates the raincoat. Chloe exited the study. Chloe dislikes the plum. Aria entered the study.,Where is the plum really?,basket,1,"enter_agent_1,enter_agent_0,agent_0_moves_obj,agent_1_exits,agent_0_exits,agent_1_reenters_alt_loc,agent_2_enters,agent_2_exits",second_order_false_belief,reality,False,reality,False,box,basket,False,reality,"[""box"", ""basket""]",1,true,fact
Abigail entered the closet. Aiden entered the closet. Abigail likes the cap. The gloves is in the basket. Mia entered the garden. Aiden exited the closet. Mia exited the garden. Abigail moved the gloves to the bottle. Aiden loves the grapes.,Where does Aiden think that Abigail searches for the gloves?,basket,1,"enter_agent_0,enter_agent_1,agent_1_exits,agent_2_enters,agent_0_moves_obj,agent_2_exits",false_belief,second_order_1_tom,True,second_order,True,basket,bottle,False,memory,"[""bottle"", ""basket""]",1,false,mind
Avery entered the attic. Elizabeth entered the attic. The slacks is in the suitcase. Avery exited the attic. Emily entered the attic. Avery entered the attic. Emily exited the attic. Elizabeth moved the slacks to the bucket.,Where is the slacks really?,bucket,1,"enter_agent_1,enter_agent_0,agent_1_exits,agent_1_reenters_loc,agent_2_enters,agent_0_moves_obj,agent_2_exits",true_belief,reality,False,reality,False,suitcase,bucket,False,reality,"[""bucket"", ""suitcase""]",0,true,fact
Ava entered the attic. Lily likes the melon. Lily entered the garden. Sophia entered the garden. The grapes is in the pantry. Lily moved the grapes to the bathtub. Sophia exited the garden. Lily exited the garden. Sophia entered the garden.,Where does Lily think that Sophia searches for the grapes?,bathtub,1,"agent_2_enters,enter_agent_0,enter_agent_1,agent_0_moves_obj,agent_1_exits,agent_0_exits,agent_1_reenters_loc",second_order_false_belief,second_order_0_no_tom,False,second_order,False,pantry,bathtub,False,reality,"[""pantry"", ""bathtub""]",1,true,mind
Chloe entered the back yard. Amelia entered the back yard. The underclothes is in the suitcase. Chloe exited the back yard. Amelia moved the underclothes to the pantry. Amelia exited the back yard. Carter entered the patio. Carter likes the cap. Carter exited the patio. Amelia dislikes the sweet potato. Chloe entered the patio.,Where does Amelia think that Chloe searches for the underclothes?,suitcase,1,"enter_agent_1,enter_agent_0,agent_1_exits,agent_0_moves_obj,agent_0_exits,agent_1_reenters_alt_loc,agent_2_enters,agent_2_exits",second_order_false_belief,second_order_1_tom,True,second_order,True,suitcase,pantry,False,memory,"[""pantry"", ""suitcase""]",1,false,mind
Aria entered the laundry. Aria exited the laundry. Ella entered the laundry. William entered the laundry. The hat is in the bucket. William exited the laundry. Ella moved the hat to the box. William entered the laundry.,Where will William look for the hat?,box,1,"agent_2_enters,agent_2_exits,enter_agent_0,enter_agent_1,agent_1_exits,agent_0_moves_obj,agent_1_reenters_loc",false_belief,first_order_1_no_tom,False,first_order,False,bucket,box,False,reality,"[""bucket"", ""box""]",1,true,mind
Hunter entered the cellar. Ethan entered the cellar. The eggplant is in the suitcase. Ethan exited the cellar. Ethan entered the bathroom. Hunter moved the eggplant to the basket.,Where is the eggplant really?,basket,1,"enter_agent_0,enter_agent_1,agent_1_exits,agent_1_reenters_alt_loc,agent_0_moves_obj",true_belief,reality,False,reality,True,suitcase,basket,False,reality,"[""basket"", ""suitcase""]",0,true,fact
Carter entered the laundry. Jackson entered the patio. Carter exited the laundry. Mason entered the patio. Mason hates the cucumber. The pajamas is in the cupboard. Jackson hates the t-shirt. Jackson exited the patio. Mason moved the pajamas to the envelope.,Where does Mason think that Jackson searches for the pajamas?,cupboard,1,"agent_2_enters,enter_agent_1,agent_2_exits,enter_agent_0,agent_1_exits,agent_0_moves_obj",false_belief,second_order_1_tom,True,second_order,True,cupboard,envelope,False,memory,"[""cupboard"", ""envelope""]",0,false,mind
Benjamin entered the hallway. Nathan entered the hallway. Nathan loves the tomato. The coat is in the basket. Nathan exited the hallway. Benjamin likes the sweatshirt. Benjamin moved the coat to the box.,Where was the coat at the beginning?,basket,1,"enter_agent_0,enter_agent_1,agent_1_exits,agent_0_moves_obj",false_belief,memory,False,memory,True,basket,box,False,memory,"[""box"", ""basket""]",1,true,fact
Isabella entered the workshop. Aria entered the workshop. Ella entered the den. The lemon is in the cupboard. Aria moved the lemon to the drawer. Isabella exited the workshop. Ella exited the den. Aria exited the workshop. Isabella entered the den.,Where will Isabella look for the lemon?,drawer,1,"enter_agent_1,enter_agent_0,agent_2_enters,agent_0_moves_obj,agent_1_exits,agent_0_exits,agent_2_exits,agent_1_reenters_alt_loc",second_order_false_belief,first_order_0_no_tom,False,first_order,False,cupboard,drawer,False,reality,"[""cupboard"", ""drawer""]",1,true,mind
Sophia entered the basement. Jacob entered the basement. The cherry is in the bucket. Sophia exited the basement. Jacob moved the cherry to the drawer.,Where was the cherry at the beginning?,bucket,1,"enter_agent_1,enter_agent_0,agent_1_exits,agent_0_moves_obj",false_belief,memory,False,memory,True,bucket,drawer,False,memory,"[""bucket"", ""drawer""]",0,true,fact
Chloe likes the beans. Owen entered the dining room. Chloe dislikes the corn. Chloe entered the closet. Alexander entered the dining room. The belt is in the bathtub. Owen exited the dining room. Owen entered the closet. Chloe exited the closet. Alexander moved the belt to the basket.,Where does Owen think that Alexander searches for the belt?,bathtub,1,"enter_agent_1,agent_2_enters,enter_agent_0,agent_1_exits,agent_1_reenters_alt_loc,agent_0_moves_obj,agent_2_exits",true_belief,second_order_0_tom,True,second_order,True,bathtub,basket,False,memory,"[""basket"", ""bathtub""]",1,false,mind
Isabella entered the bedroom. Amelia entered the bedroom. The jacket is in the suitcase. Amelia moved the jacket to the bathtub. Isabella exited the bedroom.,Where does Amelia think that Isabella searches for the jacket?,bathtub,1,"enter_agent_1,enter_agent_0,agent_0_moves_obj,agent_1_exits",true_belief,second_order_1_no_tom,False,second_order,False,suitcase,bathtub,False,reality,"[""suitcase"", ""bathtub""]",1,true,mind
Olivia entered the pantry. James entered the pantry. The underpants is in the treasure chest. Olivia exited the pantry. Lucas entered the TV room. Olivia entered the pantry. James moved the underpants to the suitcase.,Where will James look for the underpants?,suitcase,1,"enter_agent_1,enter_agent_0,agent_1_exits,agent_1_reenters_loc,agent_2_enters,agent_0_moves_obj",true_belief,first_order_1_no_tom,False,first_order,False,treasure chest,suitcase,False,reality,"[""treasure chest"", ""suitcase""]",1,true,mind
Jackson entered the lounge. Abigail entered the lounge. The asparagus is in the basket. Abigail exited the lounge. Jackson moved the asparagus to the treasure chest.,Where does Jackson think that Abigail searches for the asparagus?,basket,1,"enter_agent_0,enter_agent_1,agent_1_exits,agent_0_moves_obj",false_belief,second_order_0_tom,True,second_order,True,basket,treasure chest,False,memory,"[""treasure chest"", ""basket""]",1,false,mind
Ethan entered the attic. Abigail entered the attic. The beans is in the cupboard. Abigail moved the beans to the bottle. Ethan exited the attic. Abigail exited the attic. Ethan entered the bathroom.,Where does Abigail think that Ethan searches for the beans?,bottle,1,"enter_agent_1,enter_agent_0,agent_0_moves_obj,agent_1_exits,agent_0_exits,agent_1_reenters_alt_loc",second_order_false_belief,second_order_1_no_tom,False,second_order,False,cupboard,bottle,False,reality,"[""bottle"", ""cupboard""]",0,true,mind
Noah entered the back yard. Lucas entered the back yard. Alexander entered the cellar. The trousers is in the bathtub. Noah exited the back yard. Lucas moved the trousers to the basket. Lucas exited the back yard. Noah entered the back yard.,Where was the trousers at the beginning?,bathtub,1,"enter_agent_1,enter_agent_0,agent_2_enters,agent_1_exits,agent_0_moves_obj,agent_0_exits,agent_1_reenters_loc",second_order_false_belief,memory,False,memory,True,bathtub,basket,False,memory,"[""basket"", ""bathtub""]",1,true,fact
Noah dislikes the tangerine. William entered the crawlspace. Noah entered the crawlspace. The pants is in the bathtub. Noah exited the crawlspace. William moved the pants to the cupboard. William exited the crawlspace. Noah entered the porch.,Where does Noah think that William searches for the pants?,bathtub,1,"enter_agent_0,enter_agent_1,agent_1_exits,agent_0_moves_obj,agent_0_exits,agent_1_reenters_alt_loc",second_order_false_belief,second_order_1_tom,True,second_order,True,bathtub,cupboard,False,memory,"[""cupboard"", ""bathtub""]",1,false,mind
Mila entered the closet. Lily entered the closet. Jackson entered the closet. Mila likes the celery. The onion is in the envelope. Jackson exited the closet. Lily exited the closet. Mila moved the onion to the container.,Where is the onion really?,container,1,"enter_agent_0,agent_2_enters,enter_agent_1,agent_1_exits,agent_0_moves_obj,agent_2_exits",false_belief,reality,False,reality,True,envelope,container,False,reality,"[""container"", ""envelope""]",0,true,fact
